,Frequency (Hz),Amplitude (dBm)
5968,6468000,-74.78
5969,6469000,-74.78
5970,6470000,-76.61
5971,6471000,-76.14
5972,6472000,-75.28
5973,6473000,-75.18
5974,6474000,-76.14
5975,6475000,-76.98
5976,6476000,-76.86
5977,6477000,-75.7
5978,6478000,-76.37
5979,6479000,-78.08
5980,6480000,-76.49
5981,6481000,-77.1
5982,6482000,-77.1
5983,6483000,-78.08
5984,6484000,-76.61
5985,6485000,-76.49
5986,6486000,-76.49
5987,6487000,-72.95
5988,6488000,-76.49
5989,6489000,-75.07
5990,6490000,-75.92
5991,6491000,-76.14
5992,6492000,-75.7
5993,6493000,-74.03
5994,6494000,-73.43
5995,6495000,-71.33
5996,6496000,-70.59
5997,6497000,-69.47
5998,6498000,-68.11
5999,6499000,-67.92
6000,6500000,-67.41
6001,6501000,-67.88
6002,6502000,-68.43
6003,6503000,-68.71
6004,6504000,-70.28
6005,6505000,-71.83
6006,6506000,-72.11
6007,6507000,-74.83
6008,6508000,-73.48
6009,6509000,-75.64
6010,6510000,-74.08
6011,6511000,-76.91
6012,6512000,-76.91
6013,6513000,-75.64
6014,6514000,-76.42
6015,6515000,-76.08
6016,6516000,-77.67
6017,6517000,-76.91
6018,6518000,-77.41
6019,6519000,-76.91
6020,6520000,-76.91
6021,6521000,-76.66
6022,6522000,-74.54
6023,6523000,-76.66
6024,6524000,-75.12
6025,6525000,-74.93
6026,6526000,-74.93
6027,6527000,-75.75
6028,6528000,-77.15
6029,6529000,-75.54
6030,6530000,-74.83
6031,6531000,-77.15
6032,6532000,-77.03
6033,6533000,-77.03
6034,6534000,-76.19
6035,6535000,-76.54
6036,6536000,-76.42
6037,6537000,-76.66
6038,6538000,-75.64
6039,6539000,-76.54
6040,6540000,-76.08
6041,6541000,-75.75
6042,6542000,-76.19
6043,6543000,-76.66
6044,6544000,-76.08
6045,6545000,-76.66
6046,6546000,-75.97
6047,6547000,-76.42
6048,6548000,-76.91
6049,6549000,-76.66
6050,6550000,-74.83
6051,6551000,-76.08
6052,6552000,-74.83
6053,6553000,-74.93
6054,6554000,-76.08
6055,6555000,-76.42
6056,6556000,-75.54
6057,6557000,-76.54
6058,6558000,-77.54
6059,6559000,-76.08
6060,6560000,-76.66
6061,6561000,-76.19
6062,6562000,-75.54
6063,6563000,-76.19
6064,6564000,-74.18
6065,6565000,-76.54
6066,6566000,-76.54
6067,6567000,-75.72
6068,6568000,-75.3
6069,6569000,-76.39
6070,6570000,-76.88
6071,6571000,-76.39
6072,6572000,-75.62
6073,6573000,-76.63
6074,6574000,-76.63
6075,6575000,-76.39
6076,6576000,-76.17
6077,6577000,-75.72
6078,6578000,-75.62
6079,6579000,-76.39
6080,6580000,-76.63
6081,6581000,-76.88
6082,6582000,-75.72
6083,6583000,-76.05
6084,6584000,-75.72
6085,6585000,-76.17
6086,6586000,-77.51
6087,6587000,-77.13
6088,6588000,-76.63
6089,6589000,-77.51
6090,6590000,-75.62
6091,6591000,-75.62
6092,6592000,-76.88
6093,6593000,-76.88
6094,6594000,-75.51
6095,6595000,-77.38
6096,6596000,-78.25
6097,6597000,-76.39
6098,6598000,-75.51
6099,6599000,-76.05
6100,6600000,-77.13
6101,6601000,-76.05
6102,6602000,-75.1
6103,6603000,-76.52
6104,6604000,-76.05
6105,6605000,-75.94
6106,6606000,-76.17
6107,6607000,-76.39
6108,6608000,-76.52
6109,6609000,-76.52
6110,6610000,-76.05
6111,6611000,-76.88
6112,6612000,-77.89
6113,6613000,-76.88
6114,6614000,-76.52
6115,6615000,-76.17
6116,6616000,-76.52
6117,6617000,-76.05
6118,6618000,-76.39
6119,6619000,-76.88
6120,6620000,-74.81
6121,6621000,-75.3
6122,6622000,-75.3
6123,6623000,-73.8
6124,6624000,-76.39
6125,6625000,-74.43
6126,6626000,-75.51
6127,6627000,-76.88
6128,6628000,-76.52
6129,6629000,-76.39
6130,6630000,-76.17
6131,6631000,-76.39
6132,6632000,-76.17
6133,6633000,-75.3
6134,6634000,-76.52
6135,6635000,-74.9
6136,6636000,-76.52
6137,6637000,-75.51
6138,6638000,-75.72
6139,6639000,-76.52
6140,6640000,-75.94
6141,6641000,-73.05
6142,6642000,-77.0
6143,6643000,-75.3
6144,6644000,-76.63
6145,6645000,-74.52
6146,6646000,-75.94
6147,6647000,-75.2
6148,6648000,-76.17
6149,6649000,-76.05
6150,6650000,-76.63
6151,6651000,-75.3
6152,6652000,-75.51
6153,6653000,-76.88
6154,6654000,-77.0
6155,6655000,-75.72
6156,6656000,-76.16
6157,6657000,-75.72
6158,6658000,-75.51
6159,6659000,-76.05
6160,6660000,-76.39
6161,6661000,-77.51
6162,6662000,-75.51
6163,6663000,-75.3
6164,6664000,-77.13
6165,6665000,-75.72
6166,6666000,-75.94
6167,6667000,-75.72
6168,6668000,-77.13
6169,6669000,-76.39
6170,6670000,-76.16
6171,6671000,-75.62
6172,6672000,-76.16
6173,6673000,-77.0
6174,6674000,-75.1
6175,6675000,-76.05
6176,6676000,-77.65
6177,6677000,-77.13
6178,6678000,-77.89
6179,6679000,-76.63
6180,6680000,-76.16
6181,6681000,-76.05
6182,6682000,-76.52
6183,6683000,-74.9
6184,6684000,-76.16
6185,6685000,-75.72
6186,6686000,-76.05
6187,6687000,-76.88
6188,6688000,-76.16
6189,6689000,-76.63
6190,6690000,-76.63
6191,6691000,-77.65
6192,6692000,-77.13
6193,6693000,-77.89
6194,6694000,-76.88
6195,6695000,-77.13
6196,6696000,-76.05
6197,6697000,-75.33
6198,6698000,-76.66
6199,6699000,-75.54
6200,6700000,-76.42
6201,6701000,-76.9
6202,6702000,-74.18
6203,6703000,-75.54
6204,6704000,-76.07
6205,6705000,-75.23
6206,6706000,-76.66
6207,6707000,-75.97
6208,6708000,-75.12
6209,6709000,-77.03
6210,6710000,-76.66
6211,6711000,-73.08
6212,6712000,-75.75
6213,6713000,-75.75
6214,6714000,-75.97
6215,6715000,-75.12
6216,6716000,-75.75
6217,6717000,-76.07
6218,6718000,-76.07
6219,6719000,-75.33
6220,6720000,-75.12
6221,6721000,-75.23
6222,6722000,-75.97
6223,6723000,-75.33
6224,6724000,-76.9
6225,6725000,-74.35
6226,6726000,-76.9
6227,6727000,-75.97
6228,6728000,-75.54
6229,6729000,-74.83
6230,6730000,-74.35
6231,6731000,-76.66
6232,6732000,-74.83
6233,6733000,-77.41
6234,6734000,-76.66
6235,6735000,-76.9
6236,6736000,-75.97
6237,6737000,-77.15
6238,6738000,-76.19
6239,6739000,-76.19
6240,6740000,-77.54
6241,6741000,-76.9
6242,6742000,-77.03
6243,6743000,-76.66
6244,6744000,-74.93
6245,6745000,-76.07
6246,6746000,-76.42
6247,6747000,-76.9
6248,6748000,-76.42
6249,6749000,-76.66
6250,6750000,-76.66
6251,6751000,-75.23
6252,6752000,-75.23
6253,6753000,-76.66
6254,6754000,-76.54
6255,6755000,-75.75
6256,6756000,-77.15
6257,6757000,-75.54
6258,6758000,-76.54
6259,6759000,-75.32
6260,6760000,-78.13
6261,6761000,-74.54
6262,6762000,-74.45
6263,6763000,-75.18
6264,6764000,-76.49
6265,6765000,-75.92
6266,6766000,-76.49
6267,6767000,-76.85
6268,6768000,-77.36
6269,6769000,-76.14
6270,6770000,-77.36
6271,6771000,-76.37
6272,6772000,-74.88
6273,6773000,-76.37
6274,6774000,-76.85
6275,6775000,-75.07
6276,6776000,-74.78
6277,6777000,-77.36
6278,6778000,-76.85
6279,6779000,-76.49
6280,6780000,-77.36
6281,6781000,-76.14
6282,6782000,-74.88
6283,6783000,-76.98
6284,6784000,-74.78
6285,6785000,-76.14
6286,6786000,-75.27
6287,6787000,-76.85
6288,6788000,-76.85
6289,6789000,-77.36
6290,6790000,-75.49
6291,6791000,-76.85
6292,6792000,-76.02
6293,6793000,-76.14
6294,6794000,-77.1
6295,6795000,-76.98
6296,6796000,-74.4
6297,6797000,-77.62
6298,6798000,-76.37
6299,6799000,-76.14
6300,6800000,-76.37
6301,6801000,-77.49
6302,6802000,-76.85
6303,6803000,-76.37
6304,6804000,-76.61
6305,6805000,-77.36
6306,6806000,-76.61
6307,6807000,-75.07
6308,6808000,-75.18
6309,6809000,-76.37
6310,6810000,-76.49
6311,6811000,-76.85
6312,6812000,-74.68
6313,6813000,-76.61
6314,6814000,-77.1
6315,6815000,-76.98
6316,6816000,-76.61
6317,6817000,-76.14
6318,6818000,-76.61
6319,6819000,-76.49
6320,6820000,-75.92
6321,6821000,-76.61
6322,6822000,-77.49
6323,6823000,-76.02
6324,6824000,-74.3
6325,6825000,-76.98
6326,6826000,-76.85
6327,6827000,-75.7
6328,6828000,-76.49
6329,6829000,-77.03
6330,6830000,-77.03
6331,6831000,-75.64
6332,6832000,-76.07
6333,6833000,-76.66
6334,6834000,-77.15
6335,6835000,-75.75
6336,6836000,-74.73
6337,6837000,-76.19
6338,6838000,-77.41
6339,6839000,-76.42
6340,6840000,-76.42
6341,6841000,-76.9
6342,6842000,-73.82
6343,6843000,-76.42
6344,6844000,-77.54
6345,6845000,-76.19
6346,6846000,-76.42
6347,6847000,-76.54
6348,6848000,-74.93
6349,6849000,-75.75
6350,6850000,-76.54
6351,6851000,-75.97
6352,6852000,-76.42
6353,6853000,-76.9
6354,6854000,-77.03
6355,6855000,-76.54
6356,6856000,-75.75
6357,6857000,-76.54
6358,6858000,-75.97
6359,6859000,-77.03
6360,6860000,-77.41
6361,6861000,-76.07
6362,6862000,-76.66
6363,6863000,-76.07
6364,6864000,-76.66
6365,6865000,-75.75
6366,6866000,-75.97
6367,6867000,-75.64
6368,6868000,-75.23
6369,6869000,-76.54
6370,6870000,-76.54
6371,6871000,-76.42
6372,6872000,-76.19
6373,6873000,-75.23
6374,6874000,-76.42
6375,6875000,-77.41
6376,6876000,-76.07
6377,6877000,-76.07
6378,6878000,-77.92
6379,6879000,-76.42
6380,6880000,-76.07
6381,6881000,-76.07
6382,6882000,-77.03
6383,6883000,-75.12
6384,6884000,-75.64
6385,6885000,-77.54
6386,6886000,-77.15
6387,6887000,-75.64
6388,6888000,-77.03
6389,6889000,-77.15
6390,6890000,-75.75
6391,6891000,-77.41
6392,6892000,-77.03
6393,6893000,-74.54
6394,6894000,-77.15
6395,6895000,-77.1
6396,6896000,-74.88
6397,6897000,-77.1
6398,6898000,-75.92
6399,6899000,-77.1
6400,6900000,-76.98
6401,6901000,-74.4
6402,6902000,-76.14
6403,6903000,-75.59
6404,6904000,-77.36
6405,6905000,-75.49
6406,6906000,-75.07
6407,6907000,-75.27
6408,6908000,-75.7
6409,6909000,-77.49
6410,6910000,-75.59
6411,6911000,-76.14
6412,6912000,-76.14
6413,6913000,-75.7
6414,6914000,-76.49
6415,6915000,-76.14
6416,6916000,-74.88
6417,6917000,-76.85
6418,6918000,-76.98
6419,6919000,-74.4
6420,6920000,-75.27
6421,6921000,-76.61
6422,6922000,-75.07
6423,6923000,-76.49
6424,6924000,-76.37
6425,6925000,-74.88
6426,6926000,-77.1
6427,6927000,-74.49
6428,6928000,-75.07
6429,6929000,-77.62
6430,6930000,-77.1
6431,6931000,-76.37
6432,6932000,-75.18
6433,6933000,-76.14
6434,6934000,-75.7
6435,6935000,-75.7
6436,6936000,-76.98
6437,6937000,-75.49
6438,6938000,-74.88
6439,6939000,-76.49
6440,6940000,-76.14
6441,6941000,-75.07
6442,6942000,-76.49
6443,6943000,-76.98
6444,6944000,-75.27
6445,6945000,-76.02
6446,6946000,-76.49
6447,6947000,-76.37
6448,6948000,-75.92
6449,6949000,-74.78
6450,6950000,-74.68
6451,6951000,-76.49
6452,6952000,-76.37
6453,6953000,-75.7
6454,6954000,-74.4
6455,6955000,-75.59
6456,6956000,-77.49
6457,6957000,-76.49
6458,6958000,-76.85
6459,6959000,-75.92
6460,6960000,-76.63
6461,6961000,-75.62
6462,6962000,-75.62
6463,6963000,-76.16
6464,6964000,-77.0
6465,6965000,-76.39
6466,6966000,-76.63
6467,6967000,-77.12
6468,6968000,-75.51
6469,6969000,-75.94
6470,6970000,-76.39
6471,6971000,-75.62
6472,6972000,-77.12
6473,6973000,-77.12
6474,6974000,-76.05
6475,6975000,-75.72
6476,6976000,-75.51
6477,6977000,-75.72
6478,6978000,-74.8
6479,6979000,-76.05
6480,6980000,-75.72
6481,6981000,-74.8
6482,6982000,-76.16
6483,6983000,-77.12
6484,6984000,-76.16
6485,6985000,-75.51
6486,6986000,-74.71
6487,6987000,-76.88
6488,6988000,-76.52
6489,6989000,-76.39
6490,6990000,-77.64
6491,6991000,-76.63
6492,6992000,-74.51
6493,6993000,-73.62
6494,6994000,-73.13
6495,6995000,-71.36
6496,6996000,-70.49
6497,6997000,-69.49
6498,6998000,-68.03
6499,6999000,-66.79
6500,7000000,-67.1
6501,7001000,-67.6
6502,7002000,-67.85
6503,7003000,-68.97
6504,7004000,-70.73
6505,7005000,-72.36
6506,7006000,-73.05
6507,7007000,-73.29
6508,7008000,-73.71
6509,7009000,-74.05
6510,7010000,-76.16
6511,7011000,-76.51
6512,7012000,-76.05
6513,7013000,-77.0
6514,7014000,-76.63
6515,7015000,-75.94
6516,7016000,-74.8
6517,7017000,-75.94
6518,7018000,-75.2
6519,7019000,-75.62
6520,7020000,-76.16
6521,7021000,-75.2
6522,7022000,-75.72
6523,7023000,-78.24
6524,7024000,-76.88
6525,7025000,-77.12
6526,7026000,-75.53
6527,7027000,-75.75
6528,7028000,-76.65
6529,7029000,-75.64
6530,7030000,-76.07
6531,7031000,-77.4
6532,7032000,-75.75
6533,7033000,-76.65
6534,7034000,-76.07
6535,7035000,-77.92
6536,7036000,-75.64
6537,7037000,-76.9
6538,7038000,-75.64
6539,7039000,-74.73
6540,7040000,-76.9
6541,7041000,-76.19
6542,7042000,-75.64
6543,7043000,-76.19
6544,7044000,-76.9
6545,7045000,-75.97
6546,7046000,-76.65
6547,7047000,-76.07
6548,7048000,-76.65
6549,7049000,-75.53
6550,7050000,-75.53
6551,7051000,-75.32
6552,7052000,-76.54
6553,7053000,-73.65
6554,7054000,-74.54
6555,7055000,-75.75
6556,7056000,-76.65
6557,7057000,-76.9
6558,7058000,-75.32
6559,7059000,-77.54
6560,7060000,-76.07
6561,7061000,-76.19
6562,7062000,-76.19
6563,7063000,-77.02
6564,7064000,-76.54
6565,7065000,-76.54
6566,7066000,-75.75
6567,7067000,-76.42
6568,7068000,-75.32
6569,7069000,-76.07
6570,7070000,-76.54
6571,7071000,-75.97
6572,7072000,-77.15
6573,7073000,-75.32
6574,7074000,-77.4
6575,7075000,-76.19
6576,7076000,-77.02
6577,7077000,-75.53
6578,7078000,-76.42
6579,7079000,-76.07
6580,7080000,-75.53
6581,7081000,-76.54
6582,7082000,-75.12
6583,7083000,-75.23
6584,7084000,-75.75
6585,7085000,-75.64
6586,7086000,-76.65
6587,7087000,-74.45
6588,7088000,-76.42
6589,7089000,-75.97
6590,7090000,-75.23
6591,7091000,-77.54
6592,7092000,-75.3
6593,7093000,-75.61
6594,7094000,-76.39
6595,7095000,-76.63
6596,7096000,-76.16
6597,7097000,-75.72
6598,7098000,-75.72
6599,7099000,-74.51
6600,7100000,-77.38
6601,7101000,-74.8
6602,7102000,-76.16
6603,7103000,-77.0
6604,7104000,-75.51
6605,7105000,-77.38
6606,7106000,-76.39
6607,7107000,-77.0
6608,7108000,-77.12
6609,7109000,-76.63
6610,7110000,-77.64
6611,7111000,-74.71
6612,7112000,-73.8
6613,7113000,-75.51
6614,7114000,-76.51
6615,7115000,-75.94
6616,7116000,-75.94
6617,7117000,-76.05
6618,7118000,-75.51
6619,7119000,-75.09
6620,7120000,-77.64
6621,7121000,-76.39
6622,7122000,-76.16
6623,7123000,-77.51
6624,7124000,-75.2
6625,7125000,-76.16
6626,7126000,-76.51
6627,7127000,-77.38
6628,7128000,-76.51
6629,7129000,-75.2
6630,7130000,-75.72
6631,7131000,-76.63
6632,7132000,-76.51
6633,7133000,-76.05
6634,7134000,-75.3
6635,7135000,-76.39
6636,7136000,-74.8
6637,7137000,-77.0
6638,7138000,-77.0
6639,7139000,-76.51
6640,7140000,-76.05
6641,7141000,-76.88
6642,7142000,-75.51
6643,7143000,-76.63
6644,7144000,-76.39
6645,7145000,-74.8
6646,7146000,-76.39
6647,7147000,-76.63
6648,7148000,-76.05
6649,7149000,-75.72
6650,7150000,-77.89
6651,7151000,-77.64
6652,7152000,-75.09
6653,7153000,-76.39
6654,7154000,-75.3
6655,7155000,-75.94
6656,7156000,-74.42
6657,7157000,-74.4
6658,7158000,-77.35
6659,7159000,-76.14
6660,7160000,-76.37
6661,7161000,-76.37
6662,7162000,-77.49
6663,7163000,-77.62
6664,7164000,-76.14
6665,7165000,-76.85
6666,7166000,-75.69
6667,7167000,-75.92
6668,7168000,-75.69
6669,7169000,-75.92
6670,7170000,-76.85
6671,7171000,-77.1
6672,7172000,-75.92
6673,7173000,-76.6
6674,7174000,-75.69
6675,7175000,-74.87
6676,7176000,-76.49
6677,7177000,-74.12
6678,7178000,-76.37
6679,7179000,-75.17
6680,7180000,-75.92
6681,7181000,-76.49
6682,7182000,-75.92
6683,7183000,-75.92
6684,7184000,-75.92
6685,7185000,-76.49
6686,7186000,-76.85
6687,7187000,-74.78
6688,7188000,-75.92
6689,7189000,-76.02
6690,7190000,-76.14
6691,7191000,-76.36
6692,7192000,-76.14
6693,7193000,-75.92
6694,7194000,-76.97
6695,7195000,-76.14
6696,7196000,-76.49
6697,7197000,-73.94
6698,7198000,-76.49
6699,7199000,-76.36
6700,7200000,-77.62
6701,7201000,-75.92
6702,7202000,-76.6
6703,7203000,-74.49
6704,7204000,-75.92
6705,7205000,-76.6
6706,7206000,-74.78
6707,7207000,-76.85
6708,7208000,-76.02
6709,7209000,-76.85
6710,7210000,-75.27
6711,7211000,-76.85
6712,7212000,-76.02
6713,7213000,-76.97
6714,7214000,-76.49
6715,7215000,-76.49
6716,7216000,-76.6
6717,7217000,-76.02
6718,7218000,-76.36
6719,7219000,-75.91
6720,7220000,-75.27
6721,7221000,-75.27
6722,7222000,-76.85
6723,7223000,-75.48
6724,7224000,-76.85
6725,7225000,-77.62
6726,7226000,-75.91
6727,7227000,-76.02
6728,7228000,-76.14
6729,7229000,-76.14
6730,7230000,-75.59
6731,7231000,-76.49
6732,7232000,-76.85
6733,7233000,-75.27
6734,7234000,-77.1
6735,7235000,-75.59
6736,7236000,-76.97
6737,7237000,-75.27
6738,7238000,-76.49
6739,7239000,-75.91
6740,7240000,-76.97
6741,7241000,-75.07
6742,7242000,-75.27
6743,7243000,-76.36
6744,7244000,-76.85
6745,7245000,-76.36
6746,7246000,-76.36
6747,7247000,-76.85
6748,7248000,-76.36
6749,7249000,-76.36
6750,7250000,-76.14
6751,7251000,-78.66
6752,7252000,-76.85
6753,7253000,-76.02
6754,7254000,-77.48
6755,7255000,-76.14
6756,7256000,-76.49
6757,7257000,-75.59
6758,7258000,-75.91
6759,7259000,-76.02
6760,7260000,-77.1
6761,7261000,-75.59
6762,7262000,-75.91
6763,7263000,-76.36
6764,7264000,-77.35
6765,7265000,-75.91
6766,7266000,-75.17
6767,7267000,-76.49
6768,7268000,-75.17
6769,7269000,-76.97
6770,7270000,-78.22
6771,7271000,-77.1
6772,7272000,-75.27
6773,7273000,-76.97
6774,7274000,-76.36
6775,7275000,-75.91
6776,7276000,-76.13
6777,7277000,-75.91
6778,7278000,-77.35
6779,7279000,-76.6
6780,7280000,-76.36
6781,7281000,-76.13
6782,7282000,-76.97
6783,7283000,-76.02
6784,7284000,-74.78
6785,7285000,-76.6
6786,7286000,-76.49
6787,7287000,-76.02
6788,7288000,-75.91
6789,7289000,-76.07
6790,7290000,-76.65
6791,7291000,-76.07
6792,7292000,-75.53
6793,7293000,-77.15
6794,7294000,-76.9
6795,7295000,-77.4
6796,7296000,-75.53
6797,7297000,-75.22
6798,7298000,-77.67
6799,7299000,-76.07
6800,7300000,-74.54
6801,7301000,-77.15
6802,7302000,-76.18
6803,7303000,-77.02
6804,7304000,-75.64
6805,7305000,-76.18
6806,7306000,-77.4
6807,7307000,-76.07
6808,7308000,-77.02
6809,7309000,-75.96
6810,7310000,-76.54
6811,7311000,-75.53
6812,7312000,-75.96
6813,7313000,-76.9
6814,7314000,-76.54
6815,7315000,-75.32
6816,7316000,-76.54
6817,7317000,-77.02
6818,7318000,-74.35
6819,7319000,-75.64
6820,7320000,-76.54
6821,7321000,-75.53
6822,7322000,-76.54
6823,7323000,-77.15
6824,7324000,-77.53
6825,7325000,-76.41
6826,7326000,-75.12
6827,7327000,-77.67
6828,7328000,-76.54
6829,7329000,-77.53
6830,7330000,-75.32
6831,7331000,-75.96
6832,7332000,-76.65
6833,7333000,-76.54
6834,7334000,-76.18
6835,7335000,-76.9
6836,7336000,-76.65
6837,7337000,-75.64
6838,7338000,-75.32
6839,7339000,-76.54
6840,7340000,-77.67
6841,7341000,-76.65
6842,7342000,-75.12
6843,7343000,-75.74
6844,7344000,-76.65
6845,7345000,-76.18
6846,7346000,-76.41
6847,7347000,-77.02
6848,7348000,-76.41
6849,7349000,-77.02
6850,7350000,-75.96
6851,7351000,-76.65
6852,7352000,-77.02
6853,7353000,-77.02
6854,7354000,-74.54
6855,7355000,-76.04
6856,7356000,-77.0
6857,7357000,-75.09
6858,7358000,-75.2
6859,7359000,-77.89
6860,7360000,-77.0
6861,7361000,-76.87
6862,7362000,-76.87
6863,7363000,-77.64
6864,7364000,-76.16
6865,7365000,-76.16
6866,7366000,-74.9
6867,7367000,-76.04
6868,7368000,-75.61
6869,7369000,-75.72
6870,7370000,-74.9
6871,7371000,-76.04
6872,7372000,-76.51
6873,7373000,-76.16
6874,7374000,-76.63
6875,7375000,-76.51
6876,7376000,-77.51
6877,7377000,-76.04
6878,7378000,-76.63
6879,7379000,-77.38
6880,7380000,-76.39
6881,7381000,-75.94
6882,7382000,-75.51
6883,7383000,-77.64
6884,7384000,-75.51
6885,7385000,-74.7
6886,7386000,-75.61
6887,7387000,-75.61
6888,7388000,-77.38
6889,7389000,-76.63
6890,7390000,-75.94
6891,7391000,-76.39
6892,7392000,-76.87
6893,7393000,-76.87
6894,7394000,-76.16
6895,7395000,-76.63
6896,7396000,-76.16
6897,7397000,-77.12
6898,7398000,-76.04
6899,7399000,-76.16
6900,7400000,-77.0
6901,7401000,-76.51
6902,7402000,-76.87
6903,7403000,-76.63
6904,7404000,-77.51
6905,7405000,-75.72
6906,7406000,-76.63
6907,7407000,-76.04
6908,7408000,-76.16
6909,7409000,-77.51
6910,7410000,-77.12
6911,7411000,-76.39
6912,7412000,-75.72
6913,7413000,-76.51
6914,7414000,-77.12
6915,7415000,-77.51
6916,7416000,-77.12
6917,7417000,-76.51
6918,7418000,-76.04
6919,7419000,-75.94
6920,7420000,-74.42
6921,7421000,-75.94
6922,7422000,-75.72
6923,7423000,-75.94
6924,7424000,-76.87
6925,7425000,-75.51
6926,7426000,-77.51
6927,7427000,-76.87
6928,7428000,-76.51
6929,7429000,-76.39
6930,7430000,-75.61
6931,7431000,-75.61
6932,7432000,-76.87
6933,7433000,-77.12
6934,7434000,-77.12
6935,7435000,-76.16
6936,7436000,-77.0
6937,7437000,-76.87
6938,7438000,-77.0
6939,7439000,-75.72
6940,7440000,-74.9
6941,7441000,-75.94
6942,7442000,-76.39
6943,7443000,-76.63
6944,7444000,-75.94
6945,7445000,-76.51
6946,7446000,-75.09
6947,7447000,-75.09
6948,7448000,-75.61
6949,7449000,-75.94
6950,7450000,-75.2
6951,7451000,-76.16
6952,7452000,-77.38
6953,7453000,-77.12
6954,7454000,-76.39
6955,7455000,-76.16
6956,7456000,-74.9
6957,7457000,-74.32
6958,7458000,-77.0
6959,7459000,-76.04
6960,7460000,-76.39
6961,7461000,-75.2
6962,7462000,-75.51
6963,7463000,-75.72
6964,7464000,-76.39
6965,7465000,-76.51
6966,7466000,-76.39
6967,7467000,-75.2
6968,7468000,-75.2
6969,7469000,-76.51
6970,7470000,-73.62
6971,7471000,-76.63
6972,7472000,-77.38
6973,7473000,-74.51
6974,7474000,-75.51
6975,7475000,-75.72
6976,7476000,-76.04
6977,7477000,-75.94
6978,7478000,-77.38
6979,7479000,-76.87
6980,7480000,-76.04
6981,7481000,-76.16
6982,7482000,-74.15
6983,7483000,-76.51
6984,7484000,-77.64
6985,7485000,-77.89
6986,7486000,-77.0
6987,7487000,-77.09
6988,7488000,-77.35
6989,7489000,-74.87
6990,7490000,-75.91
6991,7491000,-76.13
6992,7492000,-74.78
6993,7493000,-74.03
6994,7494000,-73.59
6995,7495000,-71.07
6996,7496000,-70.34
6997,7497000,-68.75
6998,7498000,-68.56
6999,7499000,-67.91
7000,7500000,-67.49
7001,7501000,-67.23
7002,7502000,-68.75
7003,7503000,-68.75
7004,7504000,-69.89
7005,7505000,-71.91
7006,7506000,-73.02
7007,7507000,-73.68
7008,7508000,-76.49
7009,7509000,-75.69
7010,7510000,-76.13
7011,7511000,-76.02
7012,7512000,-75.59
7013,7513000,-75.48
7014,7514000,-75.91
7015,7515000,-76.6
7016,7516000,-75.27
7017,7517000,-75.59
7018,7518000,-76.02
7019,7519000,-76.85
7020,7520000,-75.07
7021,7521000,-77.35
7022,7522000,-76.02
7023,7523000,-76.97
7024,7524000,-76.6
7025,7525000,-75.17
7026,7526000,-75.91
7027,7527000,-75.27
7028,7528000,-75.27
7029,7529000,-77.09
7030,7530000,-76.97
7031,7531000,-76.97
7032,7532000,-76.13
7033,7533000,-75.69
7034,7534000,-74.03
7035,7535000,-76.85
7036,7536000,-76.02
7037,7537000,-76.49
7038,7538000,-76.85
7039,7539000,-75.48
7040,7540000,-77.09
7041,7541000,-76.85
7042,7542000,-76.02
7043,7543000,-76.85
7044,7544000,-76.85
7045,7545000,-77.61
7046,7546000,-75.91
7047,7547000,-76.85
7048,7548000,-77.35
7049,7549000,-75.48
7050,7550000,-76.13
7051,7551000,-76.36
7052,7552000,-76.85
7053,7553000,-76.07
7054,7554000,-76.41
7055,7555000,-76.18
7056,7556000,-77.02
7057,7557000,-76.41
7058,7558000,-75.96
7059,7559000,-76.18
7060,7560000,-76.54
7061,7561000,-77.14
7062,7562000,-75.53
7063,7563000,-76.9
7064,7564000,-77.4
